Date,Close_HDFCBANK.NS,Close_RELIANCE.NS,Close_TCS.NS,Close_^NSEI,High_HDFCBANK.NS,High_RELIANCE.NS,High_TCS.NS,High_^NSEI,Low_HDFCBANK.NS,Low_RELIANCE.NS,Low_TCS.NS,Low_^NSEI,Open_HDFCBANK.NS,Open_RELIANCE.NS,Open_TCS.NS,Open_^NSEI,Volume_HDFCBANK.NS,Volume_RELIANCE.NS,Volume_TCS.NS,Volume_^NSEI,RELIANCE.NS_Return,RELIANCE.NS_MA7,RELIANCE.NS_MA21,RELIANCE.NS_EMA21,RELIANCE.NS_STD21,RELIANCE.NS_RSI,TCS.NS_Return,TCS.NS_MA7,TCS.NS_MA21,TCS.NS_EMA21,TCS.NS_STD21,TCS.NS_RSI,HDFCBANK.NS_Return,HDFCBANK.NS_MA7,HDFCBANK.NS_MA21,HDFCBANK.NS_EMA21,HDFCBANK.NS_STD21,HDFCBANK.NS_RSI
2020-02-07,588.290771484375,641.3478393554688,1877.0733642578125,12098.349609375,590.5640161625739,649.7133433335028,1889.7684183588992,12154.7001953125,583.270752115284,638.9544787429636,1861.6547087412864,12073.9501953125,590.0904283388669,649.1094039600182,1879.2257772522944,12151.150390625,6815448,12209212,2083442,473500.0,-0.01656579795347546,639.5391758510044,668.4073137555804,661.5162307113105,23.874135597787376,31.207100524080857,0.0038526645501981704,1862.3575788225446,1904.3478480747767,1891.5210713524136,36.515167388635774,44.88281744255832,0.0019357721165238484,581.9447108677456,591.1187773204986,588.6033285823726,12.846188744336343,46.37142594126853
2020-02-10,587.3910522460938,642.22021484375,1899.3885498046875,12031.5,588.6460138398753,646.6490042608419,1903.825287535316,12103.5498046875,580.6424251679804,630.969275278225,1861.6547227906483,11990.75,588.6460138398753,638.8203083482963,1880.8949571591693,12102.349609375,9219834,15142476,2383032,524700.0,0.0013602220741211202,639.0183454241071,666.0203741164435,659.7620474506232,23.866866036685526,31.31177255456943,0.011888286292794037,1865.3823067801338,1902.398937406994,1892.2362966662567,35.57969633772858,49.318855735582424,-0.0015293784670650235,582.9088134765625,590.1625889369419,588.4931216427109,12.304047221500497,48.78272888136875
2020-02-11,587.5330810546875,649.8922119140625,1891.876708984375,12107.900390625,594.3527577254539,655.9090886918525,1910.6778794769425,12172.2998046875,586.3254667116565,646.4475719077193,1886.7812711174945,12099.0,588.8118029491535,647.4988515504008,1900.310906989152,12108.400390625,11613520,13999816,1335820,480000.0,0.011946053538939294,641.6449497767857,664.0829060872396,658.8647896745722,23.420830449365226,35.58648965038357,-0.003954873172782314,1874.713832310268,1901.0607212611608,1892.2036068769946,35.413513329639,41.330069278374275,0.0002417960029363897,583.8762817382812,589.1387416294643,588.4058452256179,11.525118054811252,49.9234156841835
2020-02-12,591.5111694335938,657.7432861328125,1907.1201171875,12201.2001953125,593.3581734383829,659.7787743619559,1919.6395052653168,12231.75,589.1669329193304,650.8987994375913,1888.8901310390995,12144.2998046875,589.7115126471815,651.4132707150139,1889.856625739597,12151.0,6297930,13533565,1620407,411700.0,0.012080579017291315,647.0643136160714,662.8239281063989,658.7628348071395,22.99309106320243,40.27174640132001,0.008057294712036533,1883.279750279018,1899.757568359375,1893.5596532688587,34.61655763832724,46.46980805775702,0.006770833008696631,587.6785191127232,588.2253912062872,588.688147426343,10.440676065718776,51.23843807809609
2020-02-13,587.9120483398438,659.4655151367188,1925.7447509765625,12174.650390625,596.6734247538814,661.0760000110254,1930.1814877814963,12225.650390625,584.2180394841099,654.2985851368666,1907.339103310709,12139.7998046875,596.6734247538814,661.0760000110254,1909.0522392479104,12219.5498046875,9112140,13565659,1645948,501200.0,0.00261839085280835,650.1158883231027,661.7651919410342,658.8267148371012,22.588843399314268,41.80492757342674,0.009765842026001392,1893.8474295479912,1898.5064581008185,1896.4855712422864,33.073724045202425,51.42613059317002,-0.006084620679599917,588.4633353097098,587.2590564546131,588.617592963934,9.384707690358495,49.09928901324237
2020-02-14,577.46923828125,665.4824829101562,1918.936279296875,12113.4501953125,591.2269861835692,671.6782959370149,1943.360106535719,12246.7001953125,575.4091430350544,650.0487633667867,1907.3394174001112,12091.2001953125,588.7642950823292,660.8523610746443,1922.274825090485,12190.150390625,14688858,21227841,1500115,622800.0,0.009124006692283304,652.6146850585938,660.6936790829614,659.4317846619244,21.802964339157988,46.70605059514634,-0.003535500577755646,1898.5727364676338,1896.4344249906994,1898.5265447017944,30.096508830445792,52.54805021216978,-0.017762537930770983,586.7516479492188,585.718761625744,587.6041061745991,8.058171826658477,51.857425224612264
2020-02-17,576.4274291992188,661.2996826171875,1935.6729736328125,12045.7998046875,583.9337846168844,673.7808361092095,1947.7530841002813,12159.599609375,575.1487073930117,659.5326584603905,1924.207807709204,12037.0,580.1450820402947,666.1087404521531,1930.1380437568707,12131.7998046875,10152690,13149130,1774724,0.0,-0.006285364980122887,653.9216047014509,658.5048421223959,659.6015935669484,19.023970578476618,51.23948106226962,0.008721860395526138,1907.9732491629463,1895.9816429501489,1901.9034927864325,29.389698962608634,53.27285532385278,-0.001804094509227916,585.219255719866,584.3431018647693,586.5880446313827,6.932558677824786,48.0824298236226
2020-02-18,574.5804443359375,656.4458618164062,1946.654541015625,11992.5,577.0667804849288,660.248373884015,1951.2669459982865,12030.75,569.9629629163823,651.9723392868693,1920.561550011824,11908.0498046875,576.3090515064869,660.248373884015,1932.7733555030272,12028.25,10529116,11127161,2486223,676900.0,-0.0073398202484712405,656.0784650530134,657.1212361653646,659.3147088623537,17.99089023316789,47.65045477975766,0.005673255520121545,1917.9134172712054,1898.086681547619,1905.9717698981772,31.3910437403746,60.87105373403311,-0.003204193224890628,583.2606375558036,583.403820219494,585.4964446045241,6.851069490566377,42.416114464735344
2020-02-19,581.1869506835938,672.7296142578125,1929.6112060546875,12125.900390625,582.513019706518,673.9150960904617,1959.174447686536,12134.7001953125,574.8882673522369,659.8905874009041,1924.4715819091289,12042.099609375,578.9611110497709,661.7918138192991,1946.65505939975,12090.599609375,10012268,14084409,1760463,513600.0,0.024805933571351302,660.4369506835938,656.4800298781622,660.5342457164862,17.121841925447413,61.31954206742454,-0.00875519235788258,1922.2309395926338,1899.3509347098213,1908.120809548769,32.127426316724694,60.302996192359245,0.01149796588585894,582.3743373325893,583.0170549665179,585.104672429894,6.729208137067604,50.37544316430888
2020-02-20,576.4037475585938,664.7443237304688,1894.8638916015625,12080.849609375,582.5130422467998,674.6084467350322,1945.468435424528,12152.0,574.9829840409186,663.7825121618259,1889.9878776536057,12071.4501953125,582.5130422467998,669.687583672214,1936.7708431318413,12119.0,11123414,16892268,2317278,502600.0,-0.011869985144259632,662.5586809430804,655.4702875046503,660.9169800813937,15.877061585991797,64.80082187983268,-0.018007417423829053,1922.657679966518,1897.4641520182292,1906.9156351899321,31.108125299281987,64.68927651156396,-0.0082300593971939,580.7844325474331,582.481451125372,584.3136792597758,6.789252394286072,47.17787462561949
2020-02-24,573.0175170898438,646.40283203125,1858.447998046875,11829.400390625,575.2907615812694,660.7404777544862,1914.3238649178704,12012.5498046875,568.3053417555244,643.9871345353313,1850.848382534289,11813.400390625,572.5439293050475,657.4971707893623,1894.161107529436,12012.5498046875,16568084,21370214,3092877,490800.0,-0.02759179889839214,660.9386160714286,653.725603376116,659.5975120768352,14.66247407188168,61.181106968952975,-0.019218210720089446,1915.7045200892858,1894.3013509114583,1902.509486358745,31.555976971570562,52.27311383315194,-0.005874754428805584,578.1424822126116,581.6943911597842,583.2867554261455,6.886695820910856,56.27516389244921
2020-02-25,568.447509765625,633.6309814453125,1894.2926025390625,11797.900390625,572.5677008658114,649.2883120922913,1912.3029450991223,11883.0498046875,567.3582346048321,630.7678836964259,1854.62600703837,11779.900390625,570.1997616562753,649.2883120922913,1858.579496868627,11877.5,13886680,27745062,2674567,461000.0,-0.019758345652359455,657.2479684012277,651.4856451125372,657.2369183830604,13.914353934935056,48.02761882618374,0.01928738631904592,1911.2113560267858,1893.1613130115327,1901.762496920592,31.076966885197024,57.6052360735038,-0.007975336159753432,575.361833844866,580.6964750744048,581.9377330933709,7.2237964755364334,36.50492878030374
2020-02-26,567.9501953125,622.7154541015625,1865.696044921875,11678.5,570.5312258169903,631.8190982347916,1901.1015745691825,11783.25,561.5094124980089,620.6352917833475,1856.339322723724,11639.599609375,567.1214166243225,630.7678186366056,1892.4039818970816,11738.5498046875,13814786,29362748,2686842,567600.0,-0.01722694701394123,651.1383928571429,649.0454363141741,654.0986034483786,14.264943771090348,38.95621507422653,-0.015096167075169586,1903.6056082589287,1891.251488095238,1898.483728557072,31.49087648519125,46.321453673424124,-0.0008748643358997832,574.001970563616,580.3818795340402,580.6661387496553,7.6366130030122825,26.2302227788244
2020-02-27,568.044921875,620.143310546875,1849.7943115234373,11633.2998046875,569.4893879376268,623.520820005058,1862.4893661325689,11663.849609375,559.3072491927961,612.4264202255112,1832.8381868336296,11536.7001953125,565.937479073151,620.9261263497503,1862.4893661325689,11661.25,20655098,25054993,2349001,608600.0,-0.004130527896402558,645.2589111328125,647.2240716843378,651.011758639151,15.407924727207586,35.817709189722464,-0.00852321761721031,1891.337227957589,1887.977818080357,1894.0574179176508,32.079908044090196,46.3363341286443,0.00016678674165770957,572.8044695172991,579.8462756928943,579.5187553974139,8.097366430195205,27.792925194772764
2020-02-28,557.720703125,594.3756713867188,1757.23876953125,11201.75,561.201562010712,607.0581581658521,1818.1664320956395,11384.7998046875,554.1450919894718,592.7428492925397,1748.3214302345118,11175.0498046875,556.7024777583055,606.1186837322065,1816.8486018718445,11382.0,24313056,39315769,4298076,809900.0,-0.04155110394955808,636.3917410714286,644.0031273251489,645.8630234343844,18.847262042339764,31.62407080727901,-0.05003558580302969,1864.27783203125,1881.5162760416667,1881.6193589734326,42.87994359935319,33.325123445570995,-0.018175004040035914,570.3959350585938,578.5337611607143,577.53711428174,9.314364559059024,20.725486116144168
2020-03-02,558.6441040039062,588.7838134765625,1758.2490234375,11132.75,568.8499432443219,612.426378055896,1804.504775759189,11433.0,552.2743718262025,582.0511321802886,1744.543504124845,11036.25,568.4000001906555,606.2081680239584,1787.8562311485755,11387.349609375,14664898,29500495,2667076,680800.0,-0.009407952208255854,624.3994838169643,641.2849266415551,640.6740043473096,22.3550073131059,29.83964784976692,0.0005749098664147301,1839.7975202287946,1875.8035888671875,1870.4038739247114,50.63219366714785,29.122721486416935,0.0016556690001505725,567.1755283900669,577.4862263997396,575.819567892846,10.254892039069304,22.483822948628372
2020-03-03,559.6860961914062,600.7280883789062,1788.9105224609375,11303.2998046875,561.367298227923,605.6713484615526,1809.8201378251915,11342.25,553.1505612982381,591.4007735026032,1767.6495715069348,11152.5498046875,556.4656759635528,594.8454135797672,1774.6779992266445,11217.5498046875,22369550,27398798,2757585,696500.0,0.02028635065868567,615.2543073381696,639.8193126860119,637.042557441091,23.978164953235584,32.03075120586185,0.017438655511659018,1824.6613246372767,1874.0109456380208,1862.9953874280047,53.07069752146612,35.74552753778073,0.0018652164768799828,564.7872924804688,576.4826689220611,574.3528886472606,10.927553058422316,23.796702684510564
2020-03-04,544.0813598632812,599.3189086914062,1830.2021484375,11251.0,558.833632138287,605.6265863851147,1840.0858728290727,11356.599609375,536.6223516377066,585.0930684252744,1779.070390483203,11082.150390625,558.0522006667385,604.8213738082619,1806.305542139983,11351.349609375,34288870,22105261,3237002,797700.0,-0.0023457862463244217,608.5280325753348,638.8436540876116,633.6131348274833,25.217927590736156,27.59093903499347,0.023081996253093262,1820.6262032645088,1873.2034912109375,1860.0141838834134,53.62576536863584,40.06791706703184,-0.027881229200284352,560.6535557338169,575.4915190197173,571.6009314850807,12.81245663861759,13.382051083897693
2020-03-05,545.2653198242188,586.5469970703125,1866.9696044921875,11269.0,551.7298050681208,607.4831207123542,1886.9127201306728,11389.5,541.1924761730429,584.2431048990697,1830.948921672792,11244.599609375,546.0467512820113,604.9108243565992,1832.398448721748,11306.0498046875,19549708,30510390,3937056,1352500.0,-0.02131071026772846,601.8017490931919,636.3885352725074,629.334395031377,27.682748814000323,24.21706835655681,0.020089286905316417,1816.7229178292412,1873.927234468006,1860.6464948478472,53.424228508125566,42.75029888006552,0.002176071536865276,557.341814313616,573.7223278227307,569.2067849704567,14.288268708507282,15.799386788943394
2020-03-06,537.4747924804688,568.5857543945312,1859.4141845703125,10989.4501953125,540.316319210145,576.2579099445863,1865.739725757708,11035.099609375,521.4201548955959,555.2099199542964,1820.011195732009,10827.400390625,532.786261814301,568.1384140570675,1843.2049182493115,10942.650390625,23053566,33734039,2595027,1811000.0,-0.030622000906140756,594.0689348493304,632.6073375883557,623.8117913371183,31.216219467881714,18.40724814649127,-0.00404688962460642,1815.8255092075892,1872.6679513113838,1860.5344666407987,53.44058412113748,42.671669198091045,-0.01428759002362645,552.9881853376116,571.2472679501489,566.3220583804579,15.844461537242085,16.501355243529744
2020-03-09,524.40380859375,498.4184265136719,1732.8148193359375,10451.4501953125,529.6606217571953,555.1651580471522,1827.303175465061,10751.5498046875,504.3710209743091,489.85162058131226,1700.0008704940635,10294.4501953125,525.6824725647729,554.7401548853941,1822.9983494962185,10742.0498046875,34420590,88187018,4940975,1565500.0,-0.12340676377933235,576.67966570173,625.2867271786645,612.4123945349868,42.419528886512055,12.869687898492401,-0.06808561873138042,1799.1141531808037,1866.1415434337798,1848.923589613084,61.55262511758401,30.342141796574467,-0.024319250073841836,546.7537405831473,568.2591552734375,562.5113083998481,18.404773921669562,13.73386467473209
2020-03-11,527.4820556640625,516.044189453125,1716.4296875,10458.400390625,530.4182765706771,527.183262933386,1745.9491667247876,10545.099609375,517.1578196564101,495.6672390040311,1686.8224816319696,10334.0,523.3144603666055,495.6672390040311,1698.2436755180197,10334.2998046875,35538240,59578576,6796449,1218500.0,0.0353633854645814,565.4894539969308,619.3198867071243,603.6516486184538,48.43378699521819,19.755261672869864,-0.009455789304835704,1793.2842843191963,1858.4918445405506,1836.8786894209854,69.58439930100242,27.92140684740032,0.005869993733583323,542.4339338030134,565.3635021391369,559.326830878413,19.82440329256862,17.721398262545677
2020-03-12,483.6752014160156,475.5363464355469,1554.9078369140625,9590.150390625,511.4748103132144,492.5357574215292,1676.6314630402574,10040.75,475.2216709744296,469.13920029845366,1544.8044720124178,9508.0,509.1068713765792,485.3781326945414,1672.7658063244817,10039.9501953125,59000770,55970485,8728786,1343500.0,-0.07849684938901469,549.3112444196429,611.3825596400669,592.0048029654623,57.33362516790122,11.535775033153627,-0.09410338900697757,1764.2355433872767,1842.0880010695685,1811.2449755567197,95.30993495268372,21.862958730102847,-0.08304899432625656,531.7240905761719,560.4246520996094,552.4494100181951,26.01506082586873,5.739409159727998
2020-03-13,506.6442260742188,494.4593811035156,1586.930908203125,9955.2001953125,512.1614774178273,509.98250923399024,1598.967045814718,10159.400390625,435.32188963927103,421.5855779962733,1323.1452733097904,8555.150390625,464.1396942571931,446.45838815033005,1482.910173443925,9107.599609375,66342364,73297403,8029720,1388000.0,0.03979303540057266,534.1300005231585,603.9809962681362,583.137037341649,61.95985874393635,18.143777891122554,0.020594835609431872,1735.381312779018,1827.5667724609375,1790.8527876154837,109.51659986767753,26.781854151445387,0.04748853071432779,524.1466805594308,556.5728018624442,548.2853023869245,27.732258601935477,22.82284845766921
2020-03-16,473.35101318359375,454.3765563964844,1490.3779296875,9197.400390625,491.1105559493614,483.00714524632815,1618.5149147914833,9602.2001953125,471.2198680517016,449.5898653118392,1472.3236153827022,9165.099609375,490.1633803351871,474.4403385952524,1541.8611347314716,9587.7998046875,31986322,38482258,7844271,897700.0,-0.08106393818957569,513.4239501953125,594.2968662806919,571.4315390739067,68.6666428054043,16.77888874117656,-0.060842584901791064,1686.834995814732,1807.7219063895088,1763.5368914402125,130.18738438650584,24.555038275079653,-0.06571319907975803,514.0423453194754,550.9461277553013,541.4730942775308,31.95457027875293,18.5096355035474
2020-03-17,461.7954711914063,450.9319458007813,1456.6414794921875,8967.0498046875,478.3236976526971,474.19430109253625,1520.7758751513732,9403.7998046875,452.1342970177646,448.7846523850041,1426.023916164222,8915.599609375,477.37652201378086,468.4905324264047,1519.8973217861787,9285.400390625,42676838,45445979,5713248,935600.0,-0.007580960212870913,494.0503714425223,584.3666963123139,560.4770305945317,73.66747264776082,17.338449035672,-0.022636171351776757,1628.2166922433037,1785.3836553664435,1735.6373085358466,147.95678908719006,19.656402945697963,-0.02441220504519237,502.11808122907365,544.9405764625186,534.229673996974,36.225579320537456,17.727114227731505
2020-03-18,415.2892150878906,433.261474609375,1453.478759765625,8468.7998046875,470.2727552754099,463.4130789981454,1505.445214587159,9127.5498046875,409.65350786830777,429.9063325319352,1430.0652903135835,8407.0498046875,466.484052312466,458.6711221665263,1473.1583772847328,9088.4501953125,61181406,44730415,7258778,1516600.0,-0.03918655876115951,474.7183314732143,573.3085530598959,548.9119800504266,78.17384938093682,16.929566900736944,-0.0021712410164682616,1570.2259172712054,1763.2190115792412,1709.9865313749174,161.21911874626235,20.374988156606506,-0.10070747550540537,484.66299874441967,537.2177182152158,523.4169050052392,45.13575095148053,13.866143082530826
2020-03-19,424.12158203125,410.5359191894531,1448.12451171875,8263.4501953125,435.67713682679727,432.59042415453,1491.576633350205,8575.4501953125,376.5023307585501,399.1284125023437,1368.8310092093393,7832.5498046875,401.1288983050212,411.6095658236809,1380.2913581550702,8063.2998046875,67220048,61404010,5135111,925700.0,-0.05245228747931274,462.1636875697545,561.367421468099,536.3323381539744,83.06055107554839,15.816730216433513,-0.0036837470179050813,1529.555873325893,1740.002418154762,1686.1808932243566,170.0083888203462,20.688636596457314,0.021267990167984863,470.3369663783482,529.9650588262649,514.3900574621492,50.44473829395877,17.287372918177653
2020-03-20,418.1070251464844,455.3831176757813,1590.6937255859375,8745.4501953125,433.143439503964,462.9657459489258,1654.0135491293208,8883.0,390.4968590522772,416.0383975453142,1439.85021103981,8178.2001953125,414.3893720565236,420.2882504902189,1442.5051284541428,8284.4501953125,88637464,63360475,8547498,1071500.0,0.10924062034540816,453.49782017299106,551.7930050804501,528.9733181105023,83.14108710448319,28.66072519578968,0.09845093616844802,1511.5935930524554,1723.0519031343006,1677.500241620864,166.07397629232517,38.673352940307204,-0.014181209208831258,454.7119620186942,522.5139436267671,505.63705452436153,54.88588982307303,17.632818079307754
2020-03-23,365.3966674804688,395.48248291015625,1477.6385498046875,7610.25,397.2217739590976,424.9854120443488,1548.701885235918,8159.25,362.294673119177,391.7247049147837,1431.664271337375,7583.60009765625,376.3128606737428,409.8648618647584,1433.6554594755355,7945.7001953125,50276954,40670949,7003490,653500.0,-0.1315389886901175,442.0615539550781,538.5907607305618,516.8377876377435,84.96935883798908,24.564401024604294,-0.071072874660146,1500.5551234654017,1701.5293956938244,1659.3309969103025,167.24902025772445,33.4396552208547,-0.12606905527968204,437.81502859933033,512.2382158551898,492.8879284294622,62.95837217320871,13.87339509753673
2020-03-24,363.5733947753906,422.0329284667969,1507.2410888671875,7801.0498046875,383.606154859156,433.9325104811008,1566.401484926576,8036.9501953125,349.86302086691546,400.73893016882965,1445.0274725537492,7511.10009765625,376.62073413795537,416.0383884925765,1462.9039836962284,7848.2998046875,61057272,45734887,6350865,738400.0,0.0671343149291197,431.7149178641183,527.0330752418155,508.21916407674837,83.44509082631605,27.3567442062989,0.020033680812139742,1489.170863560268,1683.0711669921875,1645.5046416336556,166.23170336343748,33.356357377013225,-0.004989844920180175,417.37633841378346,502.1034371512277,481.13206173363744,68.95729025091168,13.444531857512544
2020-03-25,405.7463684082031,484.14788818359375,1548.9669189453125,8317.849609375,410.8137639085549,515.1494403179707,1601.7997172359817,8376.75,357.6772042489588,430.9128936371874,1486.7533287052206,7714.75,364.875744958341,431.15893082862937,1504.4527730945686,7735.14990234375,47228042,73130298,2765520,736900.0,0.14718036325377337,435.9679652622768,519.3066493443081,506.03086626827974,79.24582427268616,37.35201153316012,0.027683580540844632,1497.5407191685267,1668.333972749256,1636.7284850256242,163.60403689371483,33.39053709778513,0.11599576382332999,407.7185320172991,494.13814435686385,474.27881688587064,70.00916792209374,26.538131996890783
2020-03-26,426.7499694824219,476.9678649902344,1584.9412841796875,8641.4501953125,444.0833008932357,499.6486775382283,1621.3137364174418,8749.0498046875,398.2873532998881,466.2984990986507,1524.4092581520856,8304.900390625,412.0687471848041,490.2095274623136,1620.915434018215,8451.0,57043156,45744488,4556067,865600.0,-0.014830227227257131,439.68738228934154,511.8465009416853,503.3887752430029,75.21695385530332,37.81647091141709,0.02322474727792767,1515.8692626953125,1653.6029575892858,1632.0205576759936,155.9912813153778,33.32808000757403,0.05176534581595549,402.71203177315846,487.39064243861606,469.95801257646616,69.31408650608553,31.165783988570794
2020-03-27,428.3365478515625,476.6994323730469,1614.6322021484375,8660.25,468.21265163955553,495.3540612398386,1637.1989991639405,9038.900390625,413.0159631623789,468.020791266076,1549.0557665444542,8522.900390625,447.5168562753047,489.8516259919914,1610.6498262045252,8949.099609375,55235936,41657940,4331250,801500.0,-0.0005627897325808373,445.89280482700894,504.8933570498512,500.9624713457342,71.09146368940024,39.365233654102575,0.01873313432182888,1538.8911830357142,1641.6475365048364,1630.4397980825795,148.35755205822724,35.89890578118043,0.0037178171824239215,404.575936453683,480.74237351190476,466.1742430560204,67.8815907362075,32.307099083039404
2020-03-30,393.8593444824219,460.9749755859375,1573.9234619140625,8281.099609375,420.072420249184,480.81508630927294,1685.8724739647394,8576.0,392.1307372788325,456.30014975804846,1560.6931673377997,8244.0,416.75730532049823,465.5156291793591,1562.8613065730865,8385.9501953125,39268444,30229866,8513547,593300.0,-0.03298610344222941,453.09838431222096,497.3139125279018,497.3272444584799,66.52811025231446,45.04147277933859,-0.025212392135006145,1556.8624616350446,1628.5108293805804,1625.301949339987,141.03841689895836,39.841527460009594,-0.08049092131425706,400.2527596609933,472.4478222074963,459.6001613675114,67.32025764657924,30.210343924349203
2020-03-31,408.1853637695313,498.2395324707031,1616.048095703125,8597.75,413.7263182768991,505.41952430798887,1641.623819948526,8678.2998046875,396.8666030278932,468.8260681247117,1575.2508892228443,8358.0,404.3492849888451,480.4348787671312,1626.0483271440046,8529.349609375,35211092,44292810,3927593,712700.0,0.08083856794482025,459.2207292829241,492.73600115094865,497.4101797323184,62.71345871912718,47.75875746171042,0.026764092923447613,1560.4845145089287,1621.7874639601935,1624.4606899184541,137.92604204581377,43.78675092784003,0.036373440132378976,398.8353794642857,465.3270917619978,454.92608885860415,65.73953920318056,32.51180742916483
2020-04-01,392.9121398925781,483.3426513671875,1512.1968994140625,8253.7998046875,409.10881994288405,503.093264271414,1623.7034447402789,8588.099609375,388.3420059433593,467.5734569491014,1506.2233344858723,8198.349609375,409.10881994288405,502.0419846435416,1615.8714589957608,8584.099609375,29103504,41597459,4941878,506300.0,-0.029899034766759702,471.77218191964283,487.7149934314546,496.13131351730647,58.7338020091639,51.05038067506844,-0.06426244154811367,1565.421421595982,1610.0706961495537,1614.2548907816913,136.1942106890995,47.153105524059725,-0.03741737267575507,402.7661612374442,457.43509347098217,449.28845713441996,63.89900014706449,35.479963380178276
2020-04-03,385.429443359375,482.0005798339844,1463.9210205078125,8083.7998046875,399.70812797666855,507.4997254458984,1539.851681097609,8356.5498046875,383.6061417785563,472.5390630031507,1460.2041803511806,8055.7998046875,399.2345401473123,507.4997254458984,1539.851681097609,8356.5498046875,34996280,41367807,5735369,697000.0,-0.0027766461937652753,480.3389892578125,482.0613025483631,494.8467013642771,52.717471596028645,48.24034753577968,-0.03192433401031025,1559.2328404017858,1594.595005580357,1600.5881753022477,133.28988479047723,41.97466640650821,-0.019044197858709255,405.8884538922991,449.1371576218378,443.4830922457795,61.214875626789954,29.59744573449413
2020-04-07,424.3820190429688,539.5526123046875,1571.0029296875,8792.2001953125,429.6862082218802,543.086660841312,1580.4279071638066,8819.400390625,400.3474380216403,492.088426868368,1508.877911667906,8360.9501953125,413.9157401505629,493.0278714782651,1513.3027735789556,8446.2998046875,60412638,54373624,5427577,814200.0,0.11940241335503332,488.2539498465402,479.2152884347098,498.9108750861326,47.417531043710426,61.46434822812592,0.07314732672022317,1562.3808419363838,1582.252185639881,1597.8986075190887,121.89554518994113,55.18879945849447,0.10106279204849011,408.5506896972657,443.43718901134673,441.746631045524,57.38525630398891,41.91175951702103
2020-04-08,420.9722290039063,533.31201171875,1509.2762451171875,8748.75,447.5404944115309,549.7970116946221,1598.2602695603464,9131.7001953125,410.1744034746511,518.9296308909336,1505.3381608649777,8653.900390625,416.7336121910767,527.8766770166352,1557.5515362271371,8688.900390625,56219352,49880330,6285615,896500.0,-0.011566250340779405,496.30311366489957,476.6802891322545,502.03825114364327,42.567507647455955,61.00518804417876,-0.039291259999490236,1551.5715506417412,1565.2191685267858,1589.842029118916,103.76400168864869,53.26962980532848,-0.008034718451907952,407.72529820033486,437.5184704008557,439.85804904174057,52.56491377096939,43.07074071242344
2020-04-09,438.0923767089844,545.7484130859375,1562.994140625,9111.900390625,440.86288260703225,551.4968858405396,1574.1890639127328,9128.349609375,421.4931305509712,533.6922622821191,1532.0642881567328,8904.5498046875,432.38564965509744,543.0866484415843,1549.100008107541,8973.0498046875,44457146,33032857,5307397,742100.0,0.02331918481848483,506.16725376674106,475.5927966889881,506.0119022293063,40.335350445752134,65.24030496718638,0.0355918246786171,1544.1946847098213,1551.1039283389136,1587.4013119831052,78.93337826812045,56.40097021627809,0.0406681166251448,409.11898803710943,432.78597441173736,439.69753337512634,47.3287118754191,54.29947590186607
2020-04-13,424.02685546875,531.9699096679688,1556.8876953125,8993.849609375,448.3456080798709,543.5339847346166,1581.4456794221614,9112.0498046875,419.6935441323949,527.8765966727111,1545.1618110078869,8912.400390625,442.33103680896863,538.5907251822866,1558.4363970131092,9103.9501953125,34158056,23673784,2990438,644000.0,-0.025246987600125337,516.3093872070312,477.1904863630022,508.3717210873665,41.918119318738874,66.86127953632581,-0.003906889446212647,1541.7610037667412,1542.7264462425596,1584.6273468312318,67.13804503337411,56.35142094106658,-0.032106290791674263,413.42863246372775,428.0061195010231,438.27292629272847,42.42831996901738,49.982485193104125
2020-04-15,408.8483581542969,514.388916015625,1535.559814453125,8925.2998046875,440.6734653560616,552.9283884903713,1603.5699188193564,9261.2001953125,399.2345312145728,511.3245453160948,1529.0552892027574,8874.099609375,440.6734653560616,535.50397581859,1579.6756650621144,9196.400390625,57978752,35321842,4761399,879100.0,-0.03304884981806022,518.6164419991629,477.1116638183594,508.91873880811727,41.84289485464758,58.864228311843725,-0.013699049021704823,1530.2626778738838,1534.1135951450892,1580.1666620695858,54.06989972311841,46.24924118172193,-0.03579607545770591,413.5233459472656,422.3568958100818,435.5979655528711,35.91978309904958,48.344197443217475
2020-04-16,416.6388854980469,522.5308227539062,1518.6568603515625,8992.7998046875,421.8246779187658,531.2094648682425,1561.887738496551,9053.75,405.50957170526016,512.2193584197375,1482.3729936211405,8821.900390625,409.6534651387446,514.3889890858135,1513.2584425368811,8851.25,53854396,37455706,6245533,719400.0,0.01582830905717647,524.2147521972656,479.3494960239955,510.15620098500716,42.99523788590174,72.60065388544149,-0.011007681981820006,1531.1855294363838,1532.3873581659227,1574.5748619134017,53.95137324703587,53.21048552356916,0.019054808924559463,416.91288103376115,419.16469029017856,433.8744128206143,33.06310912444104,60.91827412322766
2020-04-17,431.1070251464844,547.5601196289062,1598.437255859375,9266.75,435.7008331905738,550.2442808995188,1638.924746963624,9324.0,420.1908307047137,533.535612903734,1551.3567629671832,9091.349609375,433.3328938797554,543.9813374764348,1592.9504696753734,9323.4501953125,55883462,33269335,9895823,684200.0,0.04790013485345712,533.5804007393973,481.8781026204427,513.5565572253615,45.421316188023816,72.45156315858019,0.05253352326696348,1550.402134486607,1532.935279482887,1576.7441704539447,54.58768133302283,56.618050253948574,0.03472585049554944,423.43824986049106,415.5676807221912,433.6228321229661,26.53453018789563,63.65377752483657
