Date,Close_HDFCBANK.NS,Close_RELIANCE.NS,Close_TCS.NS,Close_^NSEI,High_HDFCBANK.NS,High_RELIANCE.NS,High_TCS.NS,High_^NSEI,Low_HDFCBANK.NS,Low_RELIANCE.NS,Low_TCS.NS,Low_^NSEI,Open_HDFCBANK.NS,Open_RELIANCE.NS,Open_TCS.NS,Open_^NSEI,Volume_HDFCBANK.NS,Volume_RELIANCE.NS,Volume_TCS.NS,Volume_^NSEI
2020-04-20,447.4693908691406,556.4179077148438,1609.4552001953125,9261.849609375,455.0941712744574,562.322920777476,1619.4996160992257,9390.849609375,442.804562918246,537.7185404164459,1595.1628732343468,9230.7998046875,450.3819672034781,548.4550092462637,1619.4996160992257,9390.2001953125,66232986,36030932,3244282,726400.0
2020-04-21,436.482177734375,553.5323486328125,1537.7724609375,8981.4501953125,442.3309751042263,560.0860337092978,1588.1716007719874,9044.400390625,430.01769314201016,520.7190100428373,1528.9669198900117,8909.400390625,438.0686851942284,541.2972025264376,1561.9764368086192,9016.9501953125,33178006,61371628,5122541,655100.0
2020-04-22,439.7736511230469,610.0106811523438,1565.958740234375,9187.2998046875,441.8574491550055,619.5393292310587,1584.1006753430524,9209.75,429.68623603919485,581.5590584712065,1521.4003992683472,8946.25,435.29826921581855,590.5061043699907,1537.7723894883732,9026.75,38289354,142683366,3829836,734400.0
2020-04-23,452.252685546875,613.2763671875,1662.1995849609375,9313.900390625,453.9339164935277,619.9643142606366,1681.4477366834988,9343.599609375,432.1725508137539,605.4029383592604,1558.3037926779834,9170.150390625,442.8046029436081,611.6882791292506,1575.2510375245408,9232.349609375,40901222,65464502,5934366,666700.0
2020-04-24,444.2490234375,633.8994140625,1609.36669921875,9154.400390625,453.8865523682434,668.7705820869983,1638.9246927553193,9296.900390625,438.5422963130159,602.674159716329,1599.8532453395178,9141.2998046875,441.8574108639782,603.993843697594,1628.9687526491462,9163.900390625,33284568,134986308,2987102,659400.0
2020-04-27,440.2945861816406,639.6031494140625,1625.34033203125,9282.2998046875,453.4129741043949,659.8458688421625,1659.323294712739,9377.099609375,438.684376089416,636.5835122845931,1615.0746735203993,9250.349609375,447.6115235182848,641.5043758770541,1621.535015426025,9259.7001953125,27421072,58482901,3374741,512800.0
2020-04-28,441.0997314453125,638.8873901367188,1645.2083740234375,9380.900390625,446.972203393988,651.1000807620374,1653.1288356723055,9404.400390625,436.6479941295112,622.7826591494636,1621.8007836688848,9260.0,446.972203393988,648.6620459031445,1650.4739178419968,9389.7998046875,29441436,78453401,2678505,614500.0
2020-04-29,462.7426452636719,638.3505249023438,1686.4476318359375,9553.349609375,470.1306325655098,650.2948710877204,1692.5539628430088,9599.849609375,442.3783690959177,635.2414197546999,1637.243189280505,9392.349609375,442.8046096941896,646.3805532770238,1658.4382344981143,9408.599609375,55877778,37494672,4241510,653000.0
2020-04-30,474.4402770996094,655.8196411132812,1782.7327880859375,9859.900390625,482.5859934672033,668.770532341543,1798.2640984866784,9889.0498046875,469.8464694179861,643.3161499559969,1718.7935257258673,9731.5,474.2508593129951,650.4290406318744,1752.245529037216,9753.5,43793134,71345899,5915544,931200.0
2020-05-04,437.1215515136719,642.0411987304688,1708.39501953125,9293.5,454.6443005992687,655.3722993617022,1739.855833278425,9533.5,434.5168185414885,634.100638844068,1693.5275472178064,9266.9501953125,453.4603310664581,644.1884921115068,1739.855833278425,9533.5,26722324,53456868,3729348,687500.0
2020-05-05,431.6516418457031,653.42626953125,1710.4305419921875,9205.599609375,447.0669202314816,661.6352335022636,1749.590573803417,9450.900390625,430.0414316301239,647.409392668105,1705.3419502879035,9190.75,444.225393196112,650.3172243173109,1730.209655097849,9429.400390625,29672858,44903763,2905528,725200.0
2020-05-06,448.2035217285156,653.4710693359375,1684.6336669921875,9270.900390625,449.9084263081122,664.2970042488814,1728.9707686259371,9346.900390625,428.9048181789834,646.6489200756587,1675.7839417946775,9116.5,435.2272039759528,654.9249553114857,1716.6697370244965,9226.7998046875,33785846,40489094,3517431,722200.0
2020-05-07,438.0687255859375,674.1387939453125,1674.05810546875,9199.0498046875,446.7353767542662,677.1360939711861,1711.9348603534588,9277.849609375,436.3401185119636,646.4253105657003,1666.712791146767,9175.900390625,445.4093366633235,650.8988338602702,1690.2973278240097,9234.0498046875,21831730,50026966,3166754,708700.0
2020-05-08,439.9867858886719,698.6760864257812,1675.60693359375,9251.5,447.0432564098975,706.7731256998821,1716.4041437629028,9382.650390625,438.1634842299199,687.6264217526766,1669.279358686659,9238.2001953125,446.11975432207817,691.1605298647231,1716.050133161251,9376.9501953125,20807484,84262770,2686530,609100.0
2020-05-11,433.7117004394531,705.3863525390625,1712.68701171875,9239.2001953125,451.8027601380309,722.475230772329,1726.9350447778722,9439.900390625,432.8592481825579,703.3732613494101,1689.4121959800875,9219.9501953125,443.75176755695486,706.817841580586,1689.4121959800875,9348.150390625,28550784,67085063,2449841,704600.0
2020-05-12,426.963134765625,661.7470092773438,1725.25390625,9196.5498046875,430.6808168566338,701.6062261496023,1731.4487138128366,9240.849609375,412.5423784663623,655.3722604271993,1690.5187352726662,9043.9501953125,426.70266722045466,700.0180784316636,1711.00587046125,9168.849609375,49568418,100683202,3256595,805500.0
2020-05-13,439.3237609863281,675.7872314453125,1725.386474609375,9383.5498046875,454.6443156871237,689.5834112989287,1764.6349792471392,9584.5,436.6953254118562,656.6170544616783,1704.1471368451166,9351.099609375,450.3820252275569,689.5834112989287,1764.6349792471392,9584.2001953125,44346966,66430125,2656665,846400.0
2020-05-14,423.2454528808594,648.4658203125,1683.52734375,9142.75,431.4385166251308,675.9001491489479,1701.890522361261,9281.099609375,421.4931721145625,645.8014275181612,1673.5714035390754,9119.75,425.2818747852552,663.3909829522006,1690.2974046992017,9213.9501953125,39554890,49266771,2263146,602600.0
2020-05-15,420.6170349121094,659.0556030273438,1675.16455078125,9136.849609375,422.6297831519755,662.3522442657764,1696.846378117506,9182.400390625,414.3893435018504,639.0499950684349,1650.6507464857905,9050.0,421.7299547295974,652.1010439801705,1695.6073949496592,9182.400390625,24349628,62152260,3173682,575900.0
2020-05-18,396.2272644042969,650.6333618164062,1721.8021240234375,8823.25,420.5459875978959,669.2615916574534,1728.306648969053,9158.2998046875,393.6935522032802,644.8755724678133,1656.7566585095874,8806.75,420.5459875978959,663.8425028264256,1687.6422140804368,9158.2998046875,46649964,62796089,3727694,773000.0
2020-05-19,393.3857421875,636.2501220703125,1724.5015869140625,8879.099609375,410.7427187976263,660.0943173105137,1740.2540317123694,9030.349609375,391.2308944385893,633.6986696085636,1684.1025729513642,8855.2998046875,407.6880715158529,657.9718098763932,1684.1025729513642,8961.7001953125,47460692,42315854,3198693,762200.0
2020-05-20,405.9120788574219,647.44970703125,1728.8822021484375,9066.5498046875,409.1798461352874,653.3881649537279,1737.112489361271,9093.7998046875,394.1197603572423,629.0698124523583,1709.5012833783433,8875.349609375,396.1325084429772,636.7469251931129,1725.6963228504867,8889.150390625,40014306,55320985,2778505,622300.0
2020-05-21,407.0724182128906,650.8591918945312,1762.156982421875,9106.25,418.65164657168174,659.9813507786306,1768.17483789452,9178.5498046875,403.63890640560027,643.5207801115246,1717.864179052692,9056.099609375,407.9722466625215,648.0367074472184,1722.156273544913,9079.4501953125,48478908,39167981,3400908,631500.0
2020-05-22,397.2691040039063,646.478759765625,1787.9542236328125,9039.25,412.16344570269695,658.4234038155449,1798.2641751799486,9149.599609375,394.5223006173569,644.1982199074185,1735.6523688836978,8968.5498046875,402.549619397022,655.6235549779989,1749.6791618333375,9067.900390625,42047432,37828973,3663418,675800.0
2020-05-26,403.686279296875,643.0918579101562,1719.501708984375,9029.0498046875,412.8501922779216,654.6752261523151,1791.1844873825914,9161.650390625,401.9576721489945,639.5919719683144,1703.5722026736605,8996.650390625,405.8647717604575,653.9752489639468,1783.219734227234,9099.75,38005152,33216635,4575317,655000.0
2020-05-27,427.9576721191406,652.8010864257812,1774.6353759765625,9314.9501953125,430.8702200526852,656.61703698639,1778.794703464659,9334.0,405.9358370990581,637.6501047337907,1717.952844826253,9004.25,407.2382036862673,646.2303793438942,1733.661106511078,9082.2001953125,56025754,35667956,3482160,763500.0
2020-05-28,447.6588439941406,664.8585815429688,1773.7503662109375,9490.099609375,449.9083859237594,668.2455271815335,1782.3345559650618,9511.25,432.8355524284901,654.359044090917,1744.5462746782428,9336.5,435.70075268406174,657.0685886567666,1759.7677579625251,9364.9501953125,75488806,40126278,3475681,837900.0
2020-05-29,450.68988037109375,661.3135375976562,1745.4757080078125,9580.2998046875,452.2763880759633,664.7456350022455,1772.2904213373934,9598.849609375,437.334697476126,656.007329265396,1736.6702737383634,9376.900390625,447.0669218258737,662.939252230092,1754.0157153112448,9422.2001953125,53025166,40022527,7237735,967000.0
2020-06-01,467.739013671875,686.5802612304688,1809.9896240234373,9826.150390625,471.2198725248056,694.7089545568629,1823.042965646391,9931.599609375,457.53317320786255,666.5295002853659,1753.218628511738,9706.9501953125,461.7481162931512,668.358459270055,1761.0949037069504,9726.849609375,39190230,39943702,3747773,794200.0
2020-06-02,474.0614013671875,693.51220703125,1811.67138671875,9979.099609375,475.9557526214021,695.4541060723005,1841.6276827785484,9995.599609375,461.842841558605,686.7834677262479,1805.3881038806364,9824.0498046875,467.2891014144718,689.1317954741431,1823.220212463786,9880.849609375,41623594,22153960,2443886,770200.0
2020-06-03,484.1251525878906,696.19921875,1816.1092529296875,10061.5498046875,495.4912603522432,704.4859445214847,1831.7305310039144,10176.2001953125,480.9047611690921,692.4509368094127,1792.8991751074047,10035.5498046875,483.0595799849826,697.712053268636,1821.1684888771972,10108.2998046875,50546088,25381289,3699799,794700.0
2020-06-04,474.3928833007813,713.427490234375,1856.405029296875,10029.099609375,492.0339991368247,717.8079613810611,1863.904984586767,10123.849609375,469.3728355075351,695.905665372641,1816.6416796204596,9944.25,486.8719386021985,697.2604077785676,1816.6416796204596,10054.25,54275882,34202350,4048593,775100.0
2020-06-05,489.3819274902344,714.2855224609375,1817.97314453125,10142.150390625,493.6679200813478,730.6783659768879,1862.129943721012,10177.7998046875,474.9138263975249,710.6727564801458,1810.9169757379857,10040.75,475.0558969523371,720.291708575871,1856.4495577385585,10093.7998046875,35195984,33076685,3573289,987100.0
2020-06-08,481.1178894042969,708.7760620117188,1838.8309326171875,10167.4501953125,505.152471843992,730.8590266524802,1859.46702248486,10328.5,476.6188050067185,706.7439184964705,1830.2659325320312,10120.25,502.0031012034842,730.8590266524802,1844.6001620425584,10326.75,49812664,31414953,2957841,936500.0
2020-06-09,467.5732116699219,694.1671142578125,1839.097412109375,10046.650390625,486.2562554622076,714.872703329107,1859.9109752463648,10291.150390625,463.9029063572049,692.2930028835036,1828.6239974952623,10021.4501953125,483.05953793177673,704.6215010509472,1831.1536696075907,10181.150390625,61844146,25857161,2909439,754200.0
2020-06-10,469.7280578613281,709.9728393554688,1871.67138671875,10116.150390625,473.5167603419333,713.3146329578219,1892.307479067872,10148.75,463.2636015970991,695.4766830422209,1840.384407995888,10036.849609375,468.8519319748906,696.8540015463917,1843.5353385533533,10072.599609375,36497730,22132647,5168397,632400.0
2020-06-11,458.7171020507813,694.4154663085938,1835.19189453125,9902.0,468.09416301282295,708.0761301554923,1868.342862884743,10112.0498046875,457.0121976425028,691.3897970340737,1829.9997177783573,9885.0498046875,466.48395303405727,707.1955445300772,1863.9049938517624,10094.099609375,30897714,20385805,2269513,715500.0
2020-06-12,465.4184265136719,717.4918212890625,1810.206787109375,9972.900390625,467.2654305596224,719.3885083960947,1818.816209735488,9996.0498046875,439.4894935687484,676.0354981246212,1784.9109335018156,9544.349609375,439.4894935687484,677.3903002260765,1785.088404925409,9544.9501953125,42644876,38548899,2842642,796300.0
2020-06-15,449.83734130859375,729.1204223632812,1801.6864013671875,9813.7001953125,461.2744977587564,734.7201801016447,1827.5147819094436,9943.349609375,446.5932765775228,704.9827364804711,1775.9910702416612,9726.349609375,458.4329710785176,706.7439674657269,1809.8520384528829,9919.349609375,32009936,53107403,2399022,716100.0
2020-06-16,469.0413513183594,730.5428466796875,1815.7987060546875,9914.0,470.7225821650194,744.474480971934,1840.7838243611548,10046.150390625,450.8555689093922,715.9111755811775,1802.6625691545787,9728.5,461.7480879061528,741.9681807809915,1832.840081390549,10014.7998046875,45399970,51187003,2146528,899900.0
2020-06-17,463.7608642578125,729.481689453125,1817.573974609375,9881.150390625,473.0668763129085,738.5586972066078,1827.3817100763488,10003.599609375,460.9193373897534,723.4980791176175,1798.7130282086014,9833.7998046875,468.37834541840857,726.2753520321108,1815.9762981639144,9876.7001953125,36957838,41782053,2703527,685400.0
2020-06-18,483.035888671875,747.7937622070312,1808.9644775390625,10091.650390625,485.38015409345786,751.9032611106536,1827.6922665430973,10111.2001953125,460.3273475855015,725.0786081018418,1797.514751714049,9845.0498046875,464.1160500347648,725.7108570793259,1815.0887595707145,9863.25,40870126,40471557,1944389,622900.0
2020-06-19,489.3819274902344,794.5338134765625,1814.733642578125,10244.400390625,493.9520611909721,807.810625482609,1855.029520824165,10272.400390625,479.34188954345046,750.5486065093829,1803.550232686461,10072.650390625,482.08869292333486,754.1613131856782,1812.425972020548,10119.0,47877752,105804173,5681758,892100.0
2020-06-22,487.2034606933594,788.550048828125,1799.955322265625,10311.2001953125,495.3491479202797,814.7650268662464,1821.523409877562,10393.650390625,484.85919524719657,783.5147529061562,1792.1447374954637,10277.599609375,492.2708271479766,800.8559685231744,1819.5263687411384,10318.75,29694474,60198705,3196138,685400.0
2020-06-23,493.62054443359375,777.1473388671875,1806.4788818359373,10471.0,494.89920825875953,796.4981230069162,1814.200730058781,10484.7001953125,481.4256307312841,774.9796793150689,1784.0232228073137,10301.75,492.05768170416377,790.2886927800162,1799.1119764330472,10347.9501953125,28830512,37962078,4205944,669200.0
2020-06-24,488.97943115234375,780.285888671875,1812.6029052734373,10305.2998046875,500.819126821892,800.5398941664224,1832.1739480326669,10553.150390625,487.8191641011337,772.9926883895107,1803.1946460420768,10281.9501953125,496.5568363808547,783.9212306484618,1805.324844519048,10529.25,39429246,51586221,2560937,854800.0
2020-06-25,487.2034606933594,775.7925415039062,1789.4375,10288.900390625,496.7936138686114,789.8371168459703,1828.402011129766,10361.7998046875,476.9029258014221,773.6023058840819,1783.3576411953795,10194.5,483.9593957493655,779.9020403666149,1806.2126663345016,10235.5498046875,70646790,39679374,3043931,994200.0
2020-06-26,500.3218383789063,786.5178833007812,1880.635986328125,10383.0,503.4238617805108,791.1919028764127,1892.3074960737704,10409.849609375,486.8482877802117,775.3860969939733,1792.8548003266349,10311.25,493.0049295517514,780.7149415817722,1797.3370917211,10378.900390625,39969138,30921913,6300722,671900.0
2020-06-29,509.6041564941406,778.1634521484375,1865.36962890625,10312.400390625,512.7061217829751,785.6598967514907,1888.4023453192644,10337.9501953125,491.1105304627271,774.7313543352946,1856.1833689158752,10223.599609375,491.1105304627271,780.3762638421109,1871.0058099349492,10311.9501953125,46005956,25621946,3076341,574500.0
2020-06-30,504.7735595703125,769.5606079101562,1848.0616455078125,10302.099609375,510.7881594897228,786.2243641857787,1874.4669652650357,10401.0498046875,500.2508306369776,765.6994455798191,1841.7600017327024,10267.349609375,508.63331181340817,784.418040909027,1863.9049240392728,10382.599609375,35746130,30276420,3071725,556200.0
2020-07-01,513.6533813476562,784.6889038085938,1856.8487548828125,10430.0498046875,519.0522945133749,789.8370801059237,1876.2865338316603,10447.0498046875,502.6188188972583,771.3443062214384,1845.7096606946616,10299.599609375,504.77360897345386,776.7408788298266,1845.8871321106733,10323.7998046875,34846718,28464103,2503466,573600.0
2020-07-02,515.9265747070312,798.1976928710938,1914.629638671875,10551.7001953125,526.2744568521122,801.485081567038,1921.5971793248425,10598.2001953125,513.9374712071245,786.725864305351,1862.129737747584,10485.5498046875,516.3528153006549,790.3306639056832,1865.680032767122,10493.0498046875,36954496,28789533,3758699,597400.0
2020-07-03,508.609619140625,810.689697265625,1952.351806640625,10607.349609375,518.9575593169845,813.0022452904714,1957.100413595647,10631.2998046875,506.7389703650845,801.6664242784979,1917.381482299318,10562.650390625,517.63149028882,807.0168938963399,1920.3991468268184,10614.9501953125,27597254,29434266,4185208,525200.0
2020-07-06,522.3673706054688,839.6639404296875,2008.7568359375,10763.650390625,530.3710164045095,842.4751826446228,2014.7035366300229,10811.400390625,520.9466071314738,812.5940628292079,1957.100087841868,10695.099609375,524.7116072131548,818.4433464240967,1957.100087841868,10723.849609375,35558216,47016185,5190366,571200.0
2020-07-07,523.3855590820312,826.8092041015625,2014.7039794921875,10799.650390625,526.4875244282308,845.3545651080822,2043.816447770339,10813.7998046875,517.6551583698904,819.0329064848479,1981.1980635937373,10689.7001953125,525.3983071949202,843.3821557977242,2019.2306932178617,10802.849609375,24349850,35189589,5630055,636800.0
2020-07-08,525.8482055664062,815.2694702148438,1969.437255859375,10705.75,532.7389312253459,832.0237061429656,2018.697597700276,10847.849609375,523.314522382233,811.6420023700266,1959.4078461000656,10676.5498046875,524.2616979883546,827.0813186844387,2014.7923599792005,10818.650390625,30056350,26204095,2793358,767900.0
2020-07-09,532.7625732421875,827.1719360351562,1956.523681640625,10813.4501953125,535.0121152953822,832.0463193953086,1992.1596882961137,10836.849609375,524.3800922946875,809.9415548565688,1944.718905018767,10733.0,529.4711611519176,820.257139626406,1978.4022923644632,10755.5498046875,20114484,36418942,3443998,618700.0
2020-07-10,523.36181640625,851.566650390625,1972.499755859375,10768.0498046875,530.4182855168448,854.5366284923592,1996.9080357894093,10819.400390625,520.7334390530152,827.1720037016764,1931.3606228274407,10713.0,529.4237627937017,829.0991372532924,1957.3221569348411,10764.099609375,17562978,43759967,9610320,590700.0
2020-07-13,511.5932312011719,877.3895263671875,1970.413818359375,10802.7001953125,527.1032319619572,883.1480789947044,1992.5587411325523,10894.0498046875,507.3546434306445,861.519399808991,1961.5380804388371,10756.0498046875,525.6351213147418,863.0383906975433,1970.413818359375,10851.849609375,29922114,69608392,2963503,554100.0
2020-07-14,501.4584045410156,869.227783203125,1927.766357421875,10607.349609375,506.2179848093365,880.4275378777578,1987.27823904908,10755.650390625,497.2671642899165,855.7608760819069,1921.597761295783,10562.900390625,503.23435869919393,876.9361375023506,1961.5385923619767,10750.849609375,26612674,67331128,2976738,532400.0
2020-07-15,498.7589721679688,836.1272583007812,1982.7503662109373,10618.2001953125,511.00120447573744,897.2498214760561,2005.9161213693385,10827.4501953125,497.31450634324057,815.2694681656544,1935.8866584995176,10577.75,506.83360897006816,878.7271275560773,1939.3481084920368,10701.0,20974394,139669773,5569321,715900.0
2020-07-16,503.2108154296875,835.855224609375,1987.9552001953125,10739.9501953125,504.6078765246582,847.463061457531,2075.354953375395,10755.2998046875,489.7372058138159,821.8214999600007,1974.923161020187,10595.2001953125,498.9958718157995,837.4875551151266,1996.1836756855491,10706.2001953125,23662456,60961724,8582118,694400.0
2020-07-17,520.2125244140625,866.8245239257812,1957.7098388671875,10901.7001953125,522.8409599731156,870.5879989548259,1996.094475179589,10933.4501953125,501.1980194464601,833.4066071401047,1948.191538431164,10749.650390625,501.553210316007,836.5806561826539,1989.9565646011129,10752.0,28405738,49726765,4509135,676900.0
2020-07-20,536.5987548828125,870.5426025390625,1964.0701904296875,11022.2001953125,545.9994624639867,876.0291396123432,1980.971922966815,11037.900390625,532.3838113117391,861.3606541786958,1948.8587614536268,10953.0,537.522228097427,869.5904298045907,1957.9322796956685,10999.4501953125,65124096,36592938,2952646,554300.0
2020-07-21,539.2034912109375,893.96240234375,1979.3262939453125,11162.25,548.3910496179376,896.4336259674744,1991.4242454819343,11179.5498046875,537.0486432832329,878.0696681167741,1958.065563926865,11113.25,545.5969274404998,879.2032442811862,1983.7295964747984,11126.099609375,47512422,42173371,2665286,772000.0
2020-07-22,533.4255981445312,908.6762084960938,1948.99169921875,11132.599609375,542.0212281345551,911.396779069445,1984.6188082166395,11238.099609375,529.2580602600719,889.0426086044159,1942.9871376071576,11056.5498046875,539.1797013815561,899.154121537288,1984.6188082166395,11231.2001953125,24718012,59771457,2861534,765100.0
2020-07-23,535.3436889648438,933.0709228515624,1931.4228515625,11215.4501953125,541.7371246026141,943.0010338235652,1948.9917545544931,11239.7998046875,528.6424096786076,902.940391134032,1924.1284643889428,11103.150390625,532.7863031475329,908.6536081303096,1948.9917545544931,11135.0,20149122,58333751,2265766,621600.0
2020-07-24,529.9920654296875,973.1315307617188,1919.1474609375,11194.150390625,531.7917220922633,980.771821076851,1924.1291118527145,11225.400390625,521.5385352402088,933.0708895039388,1890.4146849290048,11090.2998046875,531.7917220922633,933.1615612066566,1916.567809286488,11149.9501953125,19598440,120597372,3665100,678900.0
2020-07-27,511.2380065917969,977.6884765625,1963.0916748046875,11131.7998046875,522.3673193800389,997.004667049382,1970.386062843088,11225.0,509.2726057499696,964.8563920667284,1924.5734749259689,11087.849609375,520.8755063164347,987.9360577935169,1925.907822146856,11225.0,37970094,80304827,4248480,588100.0
2020-07-28,514.624267578125,987.4373168945312,2054.6728515625,11300.5498046875,518.2945735498025,994.828260373316,2063.790893224375,11317.75,501.766345418367,975.1719895816392,1970.3865640051683,11151.400390625,511.001308830975,977.6885492263168,1970.3865640051683,11154.099609375,35596450,55114422,8092319,683900.0
2020-07-29,504.18157958984375,950.6866455078124,2024.6943359375,11202.849609375,515.5003400046988,989.7497164572248,2083.3611006080746,11341.400390625,499.8956445226228,938.806733983119,1998.007387594954,11149.75,511.9484313689292,987.5279599955765,2038.8828533704984,11276.900390625,33592086,72663399,6090431,600700.0
2020-07-30,497.5750732421875,956.2185668945312,2027.76318359375,11102.150390625,513.2034718863025,970.2068959629854,2097.594028038632,11299.9501953125,495.7043665966615,939.5096069794464,2021.313838087694,11084.9501953125,508.6333376902901,951.7522658851112,2033.456312065455,11254.2998046875,26956266,72857444,7098496,677800.0
2020-07-31,489.12152099609375,937.2877197265624,2029.4532470703125,11073.4501953125,500.9138114020133,965.3551074174673,2076.956142360792,11150.400390625,483.08324741798464,930.8036739652496,2008.1482114546784,11026.650390625,500.9138114020133,958.7803899595892,2048.8012833696184,11139.5,37726696,74958061,4723290,642600.0
2020-08-03,474.5349731445313,910.9434204101562,2005.212158203125,10891.599609375,486.3509655689854,932.7081063612384,2049.423697019632,11058.0498046875,470.27268296658633,908.2681255398212,1984.3519096676475,10882.25,485.87737777143593,930.1235431581412,2037.503399871588,11057.5498046875,31783542,46715383,4012337,680900.0
2020-08-04,493.312744140625,975.1492919921876,2001.25439453125,11095.25,502.50035903602105,982.5855710982528,2019.0011733550668,11112.25,475.0085640821371,906.9759241686488,1979.3267035231672,10908.099609375,477.3765030855376,916.203269273076,2010.3724360430792,10946.650390625,60306168,92041055,2927928,625700.0
2020-08-05,486.63519287109375,964.1988525390624,2009.9718017578125,11101.650390625,500.0140489319608,995.7349719814192,2045.9991785983489,11225.650390625,483.0595816667043,960.5033812650584,2004.1896301661216,11064.0498046875,496.2963382556168,983.492374105097,2010.4165841879424,11155.75,33221360,74549993,3800641,667600.0
2020-08-06,492.86279296875,967.6676025390624,2053.204833984375,11200.150390625,499.635121531928,982.9029063632008,2063.34578697983,11256.7998046875,486.0194724854418,955.7423553761496,2015.1759344830225,11127.2998046875,491.1105412593453,978.0511909769216,2023.7601489023984,11185.7001953125,33646888,49322975,4748047,600400.0
2020-08-07,494.3546447753906,973.2675170898438,2041.8626708984373,11214.0498046875,495.9411524436624,978.41397565965,2070.906875036296,11231.900390625,483.3437277280668,961.3649973579196,2034.4347178728565,11142.0498046875,490.0923543054588,965.7178986420788,2053.115578859009,11186.650390625,24836784,32984416,3165491,452600.0
2020-08-10,497.5750732421875,961.2062377929688,2030.69873046875,11270.150390625,503.8974593132856,981.6786719644748,2068.238324580184,11337.2998046875,494.3310081161424,955.878435955378,2024.6941675909368,11238.0,494.4257025592764,979.0034370833714,2062.011370484674,11270.25,22172854,26958997,2929353,492000.0
2020-08-11,505.1524963378906,967.5316162109376,2028.11865234375,11322.5,507.2125919418375,979.4115277857608,2056.6737686152014,11373.599609375,496.5568652203703,952.3643158271036,2024.293697537976,11299.150390625,496.5568652203703,967.9850346750636,2030.87639002963,11322.25,20136148,46828306,2774423,586100.0
2020-08-12,503.7553405761719,964.7203369140624,2008.0592041015625,11308.400390625,504.84461568564,972.610094232018,2042.796536074356,11322.0,496.3200349329744,955.28898076835,1998.4518607494704,11242.650390625,504.37102786604737,961.727691023823,2035.6357131206023,11289.0,20666432,30264617,3415751,609900.0
2020-08-13,501.5531921386719,962.2037963867188,2005.479736328125,11300.4501953125,507.37828750152,969.8440862641454,2045.9994648171416,11359.2998046875,500.3455201015752,956.7399270901238,2001.965998074338,11269.9501953125,505.76807738906166,964.901699164418,2021.9812102301576,11334.849609375,19892740,24830322,2695682,562400.0
2020-08-14,489.9029235839844,958.4629516601562,1994.5380859375,11178.400390625,504.7972960094688,978.051155897154,2029.3646861355924,11366.25,486.5168167379499,947.3312021833392,1986.487696398136,11111.4501953125,504.7972960094688,962.4304379520208,2025.5395131843452,11353.2998046875,20924512,33224635,2270405,645100.0
2020-08-17,489.0978393554688,948.2835083007812,2004.545166015625,11247.099609375,495.84646604229073,954.4728113825544,2019.3120280704309,11267.099609375,483.1543177737902,938.6480809006554,1991.0683466205471,11144.5,495.84646604229073,954.4728113825544,2013.0850746799051,11248.900390625,19561012,30979066,2625630,634000.0
2020-08-18,500.345458984375,960.6167602539062,2019.08935546875,11385.349609375,502.78444746448366,967.7582955179748,2036.213474906033,11401.7001953125,484.00668157314834,944.2025451178334,2000.0082372458369,11253.150390625,486.8482080794486,945.4041249622032,2012.90692461418,11259.7998046875,24040824,30547672,3493374,579200.0
2020-08-19,505.1287841796875,966.5113525390624,2007.3922119140625,11408.400390625,506.644299971092,976.690929595431,2032.3000287629457,11460.349609375,500.22716154357033,961.8863763924036,2003.744909003905,11394.099609375,504.3710551894934,970.7963098232202,2024.9611184414,11452.150390625,17715624,34087543,2843005,626200.0
2020-08-20,501.5294799804688,950.8679809570312,2004.0565185546875,11312.2001953125,506.2416554640018,963.0426353692126,2025.139164792374,11361.4501953125,498.2143653819199,946.7644269706008,1992.670043565291,11289.7998046875,499.61142626690406,961.2742374165048,2007.74812628838,11317.4501953125,19216734,22537845,2895164,791600.0
2020-08-21,514.1505737304688,943.9758911132812,2000.2762451171875,11371.599609375,515.6423867672062,962.1811736813316,2020.2024172266035,11418.5,504.1815280540077,941.7767425366628,1993.5599849266296,11362.2001953125,504.5604213941656,960.3674398053548,2010.4172007627144,11409.650390625,28924302,25280895,1975294,668700.0
2020-08-24,529.0213623046875,950.2786254882812,1999.830810546875,11466.4501953125,531.8154845363902,954.2461122540436,2010.3720236297445,11497.25,514.1506913715862,938.8294637469554,1983.7296000159856,11410.650390625,514.3164355667011,948.3062160685006,2002.0547226545164,11412.0,36779740,32717218,2167966,532900.0
2020-08-25,530.2763671875,944.0892333984376,1994.982421875,11472.25,533.7335821037086,957.329460746316,2001.520810059424,11525.900390625,523.8829303122559,942.2301636663344,1986.8875124616595,11423.349609375,529.9448787702307,954.9262408658594,1997.0729860370693,11513.099609375,27601738,19388008,1663419,638200.0
2020-08-26,529.6842041015625,969.11865234375,2004.634521484375,11549.599609375,535.9829443989321,973.9477001185352,2010.327650027712,11561.75,525.4456167975393,928.1738418761494,1971.6760981857103,11461.849609375,530.8918760072479,945.404223995661,1994.4045250357085,11512.849609375,25190062,59870421,2618149,743400.0
2020-08-27,526.6769409179688,957.0120239257812,2000.097412109375,11559.25,535.1068262437444,974.8772272109728,2034.7461348585969,11617.349609375,523.9064640600558,953.6792992534804,1994.181893053068,11540.599609375,533.1651279730452,973.970330310942,2015.753839481767,11609.2998046875,20645996,28085062,3579393,719800.0
